id,year,month,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,price_gte_500K
5423010180,2014,7,825000,4,2.25,2770,9340,2,0,0,4,9,2770,0,1979,0,98027,3010,9340,1
2919200665,2014,11,734000,3,1.75,2145,3840,1.5,0,0,5,8,2145,0,1910,0,98103,1140,3840,1
2122059199,2014,10,490000,4,4.25,4480,5715,2,0,0,3,7,3680,800,2003,0,98030,2190,6070,0
3601200017,2014,7,175000,4,2.5,1780,6000,2,0,0,3,7,1780,0,1991,0,98198,1630,6000,0
2658000115,2014,6,190000,1,1,720,4800,1,0,0,3,6,720,0,1914,0,98118,1240,4860,0
7349400610,2014,8,305000,4,2.25,2050,12581,2,0,0,4,7,2050,0,1978,0,98002,1620,7400,0
868001790,2015,3,1300000,3,1,2040,7936,1,0,3,5,8,1680,360,1940,0,98177,2300,10080,1
1105000015,2014,6,417000,2,1,920,6600,1,0,0,3,6,920,0,1919,2003,98118,1510,5944,0
2919201385,2014,11,275000,2,1,680,4190,1,0,0,2,5,680,0,1906,0,98103,1070,4175,0
7202470100,2014,12,661000,3,2.5,1940,8196,2,0,0,3,8,1940,0,1991,0,98052,2070,8514,1
2832100910,2014,7,435000,4,2.75,2230,9640,1,0,0,3,8,1320,910,1998,0,98125,2100,9600,0
4100000040,2014,10,788000,5,2.25,2910,9454,1,0,1,3,8,1910,1000,1972,0,98005,2400,10690,1
9320100090,2014,6,1795000,5,3.25,5270,17232,2,0,1,3,10,4010,1260,1977,2003,98040,3550,13917,1
2589300180,2014,6,408000,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1906,2014,98118,1560,5647,0
357000025,2014,10,570000,2,1,1790,3760,1.5,0,0,4,8,1490,300,1912,0,98144,1458,3760,1
3179100180,2015,5,1540000,5,3.25,2920,6960,2,0,1,3,9,2120,800,1953,2008,98105,2470,6735,1
2487700065,2014,5,400000,2,1,840,5510,1,0,0,3,7,840,0,1955,0,98136,1630,5510,0
8732040820,2014,10,247000,3,1.75,1820,8740,1,0,0,4,8,1820,0,1987,0,98023,2210,8320,0
1160000300,2015,3,453000,3,1.75,1550,7200,1,0,0,3,7,1100,450,1949,0,98125,1560,7440,0
3904100035,2014,5,235000,2,1,1270,3008,1,0,0,4,6,650,620,1923,0,98118,1270,1514,0
5288200230,2015,4,675000,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,1919,0,98126,1760,4830,1
3331500820,2014,6,516200,3,2,2110,5150,1,0,0,5,6,1080,1030,1919,0,98118,1170,5107,1
3023039231,2014,7,650000,1,1,920,91476,1.5,0,0,3,6,920,0,1996,2002,98070,1746,91476,1
5595900355,2014,12,257100,3,1.5,1500,10227,1,0,0,4,7,1000,500,1945,0,98022,1490,7670,0
8682290360,2015,3,457000,2,2,1440,9985,1,0,0,3,8,1440,0,2006,0,98053,1510,4560,0
5200100115,2014,11,540000,3,1.75,1610,3478,1.5,0,0,4,7,1060,550,1929,0,98117,1610,3478,1
1310700210,2014,6,268000,3,1.75,1970,10270,1,0,0,4,8,1970,0,1966,0,98032,1970,8400,0
3298500690,2014,7,300000,3,1,1150,7314,1,0,0,3,7,1150,0,1960,0,98008,1350,7350,0
722059002,2014,9,380000,2,2.5,2110,114127,1,0,0,4,8,1590,520,1975,0,98031,1960,11250,0
1022069183,2014,6,725000,3,2.5,3580,54450,1.5,0,0,3,9,3580,0,1990,0,98038,3090,35943,1
4053200933,2014,6,249000,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,98042,2450,25927,0
5589300205,2014,8,274000,5,1,1680,9383,1,0,0,3,7,1400,280,1929,0,98155,1680,9458,0
644000040,2015,4,1780000,4,3.25,3950,10912,2,0,0,3,10,3950,0,2003,0,98004,3000,10998,1
1787600165,2014,6,396500,3,1.75,2390,7149,1,0,0,3,8,1350,1040,1955,0,98125,1710,7402,0
405100165,2014,11,460000,2,1.5,1820,7800,1,0,0,4,7,1240,580,1956,0,98133,1400,7800,0
223049087,2014,6,277000,3,1,1100,8536,1,0,0,4,7,1100,0,1957,0,98118,1570,8040,0
2742100085,2014,11,449500,6,4,2280,5275,1,0,0,3,7,1270,1010,1998,0,98108,1760,6642,0
3204300625,2014,9,785950,4,3,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,98112,1640,4560,1
6619910230,2014,6,545000,3,2.5,1940,9775,1,0,2,3,8,1440,500,1975,0,98034,2830,9775,1
3275310220,2014,12,244000,3,2,1360,9688,1,0,0,4,7,1360,0,1983,0,98003,1390,9685,0
5466310730,2014,8,165000,3,2.5,1660,2415,2,0,0,3,7,1660,0,1983,0,98042,1740,2624,0
2767704055,2014,6,435000,2,1,800,5000,1,0,0,3,7,800,0,1906,0,98107,1410,5000,0
7504100110,2014,5,642000,3,2.5,2670,10082,1,0,0,3,10,2670,0,1987,0,98074,2740,10854,1
9320990110,2015,4,340000,3,2.5,1720,4120,2,0,0,3,7,1720,0,1999,0,98148,1720,5544,0
1400700150,2014,7,730000,4,2.5,3550,35689,2,0,0,4,9,3550,0,1991,0,98077,3350,35711,1
1186000150,2015,1,563250,3,1.75,1370,2800,1,0,0,5,7,800,570,1982,0,98122,2270,3773,1
1024069009,2014,5,675000,5,2.5,2820,67518,2,0,0,3,8,2820,0,1979,0,98029,2820,48351,1
464001115,2014,5,620000,3,1.5,1620,6630,1,0,0,3,8,1280,340,1954,0,98117,1880,5100,1
886000015,2014,12,275000,2,2,1290,9041,1,0,0,3,7,950,340,1956,0,98108,1290,5000,0
3578600062,2014,5,270000,3,1,1830,8209,1,0,0,3,7,1830,0,1942,0,98028,2150,12000,0
1402950450,2015,4,325000,4,2.5,2040,5472,2,0,0,3,8,2040,0,2003,0,98092,2420,5782,0
3629970620,2014,10,476100,4,2.5,1850,1836,2,0,0,3,7,1600,250,2005,0,98029,1770,2236,0
3537900180,2014,10,700000,2,1,1300,12000,1,0,0,4,8,1300,0,1959,0,98004,2420,15000,1
8651442510,2014,9,220000,4,2,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,1500,5200,0
114700150,2014,11,236000,3,1.75,1560,10919,1,0,0,3,7,1560,0,1975,0,98023,1730,10919,0
472000620,2014,5,790000,3,2.5,2600,4750,1,0,0,4,9,1700,900,1951,0,98117,2380,4750,1
5491200210,2014,8,350000,3,1,2010,6000,1,0,0,3,7,1210,800,1967,0,98108,2460,6000,0
7973202712,2015,3,130000,2,1,780,5300,1,0,0,3,6,780,0,1941,0,98146,780,5300,0
7970800100,2014,5,283200,4,2.5,1982,6406,2,0,0,3,8,1982,0,2004,0,98030,2340,6501,0
8122600165,2014,10,273000,3,1,1500,6250,1,0,0,3,6,890,610,1945,0,98126,1210,6250,0
686530110,2014,12,599000,5,2.25,2460,8710,1,0,0,4,8,1330,1130,1976,0,98052,2460,8870,1
5151600530,2015,4,460000,4,2.5,2680,11998,1,0,3,3,8,1510,1170,1960,0,98003,2680,12746,0
1926069192,2014,5,1157200,4,4.25,5860,52889,2,0,0,4,10,4910,950,1996,0,98072,3320,39066,1
5649000150,2014,6,385000,4,1.75,1720,8750,1,0,0,3,7,860,860,1971,0,98034,1790,8750,0
7812800775,2014,9,264250,3,1,1420,7420,1.5,0,0,3,6,1420,0,1944,0,98178,1290,6600,0
2770604410,2014,10,608000,3,2.5,1760,1472,3,0,0,3,8,1640,120,2006,0,98119,1760,5400,1
9485951510,2014,9,450000,3,2.5,2790,48994,2,0,0,4,9,2790,0,1984,0,98042,2550,37834,0
1337800805,2014,7,1755000,3,2,2360,4800,2,0,0,3,9,2360,0,1909,2014,98112,2260,4800,1
4059400265,2014,11,339950,5,2,1890,6050,2,0,0,4,7,1890,0,1944,0,98178,1170,6050,0
993000100,2015,4,760000,6,3.75,3810,6150,2,0,0,4,8,3810,0,1977,0,98103,1830,5125,1
2917200085,2015,4,350000,2,1,1160,5395,1,0,0,3,7,860,300,1940,0,98103,1664,5363,0
3914000090,2015,4,541500,3,1.75,2320,55847,1,0,2,4,8,2320,0,1960,0,98001,2400,26112,1
4157600150,2015,3,730000,6,2.75,3280,16449,1,0,0,4,7,1910,1370,1963,0,98007,2550,9532,1
3624039111,2015,4,215000,3,1,980,5600,1,0,0,2,6,980,0,1949,0,98106,1840,5302,0
8099900490,2014,5,420000,3,2,1640,9972,1,0,0,4,7,1640,0,1977,0,98075,1680,10165,0
1687910100,2014,5,655000,4,2.25,2060,8470,1,0,0,3,8,1440,620,1983,0,98006,2180,8978,1
5419800330,2015,1,240000,3,2.5,1500,10652,2,0,0,4,7,1500,0,1981,0,98031,1610,7417,0
5035300085,2014,6,730000,4,2,2360,6000,1,0,0,5,7,1260,1100,1939,0,98199,1720,6000,1
325059131,2014,10,390000,4,1.5,1940,12100,1,0,0,3,7,1940,0,1962,0,98033,1380,12100,0
2201500450,2014,10,473000,3,1,1280,10000,1,0,0,4,7,1280,0,1954,0,98006,1240,10000,0
3342101270,2015,3,698000,4,3.5,3630,5670,2,0,0,3,10,3630,0,1970,2008,98056,1620,5400,1
3574750150,2014,5,511000,3,2.5,1820,4883,2,0,0,3,9,1820,0,2005,0,98028,2720,5002,1
9828702055,2014,5,358000,2,1.5,960,1808,2,0,0,3,7,960,0,1993,0,98122,1290,1668,0
2207100650,2015,4,499990,3,1.75,1630,8400,1,0,0,4,7,1060,570,1955,0,98007,1630,7245,0
240000031,2015,3,322000,4,2.25,1940,10200,1,0,0,3,7,1360,580,1960,0,98188,1940,10200,0
2953000300,2014,10,201000,3,1,980,9682,1,0,0,3,7,980,0,1969,0,98031,1580,9682,0
6119700150,2014,11,765000,4,2.5,3140,16200,1,0,1,3,9,2570,570,1988,0,98166,2530,13200,1
9274200365,2014,6,920000,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1928,0,98116,1640,5750,1
6187700501,2015,4,360000,4,2,1650,7552,1,0,0,4,7,860,790,1977,0,98155,1410,7199,0
4137020910,2015,5,297300,3,1.75,1980,9220,2,0,0,3,8,1980,0,1987,0,98092,2080,8305,0
1233100720,2014,9,399000,3,1,860,9403,1,0,0,4,6,860,0,1942,1990,98033,2136,13009,0
3034200530,2014,6,400000,3,1,1430,10005,1.5,0,0,4,7,1430,0,1950,0,98133,1720,8822,0
1463400081,2014,8,230000,3,1.75,1260,10164,1,0,0,4,6,1260,0,1964,0,98059,1190,10640,0
1773101050,2015,2,290000,3,1,960,4560,1,0,0,4,7,960,0,1968,0,98106,970,4800,0
1895450090,2015,4,323800,3,2.5,2060,7658,2,0,0,3,8,2060,0,2003,0,98023,2250,7299,0
5101406384,2014,10,574500,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1930,0,98125,1220,5112,1
6821102346,2014,5,505000,3,2.25,1670,1596,2,0,0,3,8,1220,450,2002,0,98199,1670,1596,1
1926049210,2015,4,372500,2,1,880,10950,1,0,0,4,7,880,0,1944,0,98133,1450,7560,0
1842200040,2014,7,425000,3,1.5,1300,19163,1,0,0,3,7,1300,0,1964,0,98052,1590,9744,0
2623089002,2015,4,446250,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2000,0,98045,2400,68824,0
4391600065,2014,8,330000,2,0.75,520,6862,1,0,0,4,4,520,0,1924,1980,98010,1170,8756,0
3760500602,2015,4,608095,3,2.5,2680,17707,2,0,1,3,9,2680,0,1983,0,98034,2840,21743,1
6071000265,2015,1,550000,3,2.5,2140,10136,1,0,0,3,8,1320,820,1958,0,98006,1980,11200,1
3222059206,2014,8,265000,4,2.5,1820,16103,2,0,0,3,7,1820,0,2004,0,98030,2120,21277,0
3034200933,2014,6,399888,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,0,98133,1550,7628,0
2028701165,2014,6,430000,2,1,1050,2570,1,0,0,5,7,850,200,1927,0,98117,1080,2800,0
5634500234,2015,5,554990,3,2.5,2100,6092,2,0,0,3,8,2100,0,2013,0,98028,2250,8592,1
2310100180,2014,11,359950,3,2.5,2210,6280,2,0,0,3,8,2210,0,2003,0,98038,2250,5972,0
2767600921,2014,6,405000,2,1,860,2599,1,0,0,4,6,860,0,1901,0,98107,1300,3900,0
8835200790,2015,4,280000,2,1,870,4025,1,0,0,3,7,870,0,1981,0,98034,1370,3488,0
2473000410,2015,4,479950,4,2.25,2570,11070,2,0,0,4,8,2570,0,1966,0,98058,2210,9600,0
3286800110,2014,9,575000,5,1.75,2980,53578,1,0,0,4,9,2230,750,1976,0,98027,2860,75546,1
1402600110,2015,2,392000,4,2.25,2360,7733,2,0,0,3,8,2360,0,1983,0,98058,2160,7733,0
1126059170,2015,2,760500,4,2.25,2310,36136,2,0,0,4,9,2310,0,1977,0,98072,3930,36136,1
8035350090,2014,6,435000,3,2.5,2300,9521,2,0,0,3,8,2300,0,2003,0,98019,3020,10042,0
4389200753,2014,8,1565000,4,2.75,2810,8570,2,0,0,3,10,2810,0,1993,0,98004,2810,9621,1
6818400110,2014,12,261000,4,1.5,2040,10488,1,0,0,3,7,1190,850,1961,0,98188,1960,10488,0
4217401035,2015,5,1482500,3,2.25,3290,5000,2,0,0,3,9,2730,560,1939,0,98105,2340,4000,1
1683400165,2015,4,853800,7,4,2960,2665,2,0,0,3,9,1950,1010,1927,2013,98144,1970,4410,1
1939120450,2014,5,657500,3,2.5,2670,10496,2,0,0,3,9,2670,0,1989,0,98074,2490,8636,1
4137010530,2014,5,331950,4,2.5,2530,9933,2,0,2,3,8,2010,520,1990,0,98092,2140,9933,0
2624039133,2014,6,514000,3,1.75,1720,5899,1,0,1,3,8,1220,500,1986,0,98136,1900,6244,1
2794700120,2014,9,496000,3,3.5,3090,27598,2,0,2,4,9,2020,1070,1995,0,98070,2180,17085,0
2944010210,2015,2,1093000,4,2.5,3930,21894,2,0,0,3,11,3930,0,1987,0,98052,3930,20000,1
8651443360,2014,11,195700,3,1,1120,5200,1,0,0,5,7,1120,0,1976,0,98042,1690,5200,0
1338300180,2014,7,1395710,4,2.25,3960,8640,2,0,2,3,9,2630,1330,1925,0,98112,3850,8640,1
624110540,2014,12,1175000,4,3.25,4060,20822,2,0,0,3,10,4060,0,1991,0,98077,4170,23958,1
4039700090,2014,9,643403,3,2.5,2350,9648,1,0,0,4,9,2350,0,1966,0,98008,2320,10512,1
6752601110,2014,5,357000,4,2.5,2380,7066,2,0,0,4,7,2380,0,1997,0,98031,2310,8127,0
8861000210,2015,4,865000,3,1.75,1480,8163,1,0,0,3,7,1040,440,1953,0,98004,2170,11124,1
1088700100,2014,11,905000,3,2.5,2930,9280,2,0,0,4,10,2930,0,1988,0,98007,2730,10090,1
7893207925,2014,10,265000,3,1.5,1290,7100,1,0,0,3,6,1290,0,1954,0,98198,1300,7183,0
3449820100,2014,12,535000,2,2.5,2730,7246,2,0,0,3,9,2730,0,1998,0,98056,3220,7214,1
1588600110,2014,8,450000,3,1,1290,5440,1,0,0,4,6,790,500,1929,0,98117,1220,5464,0
8079040300,2015,2,460500,4,2.5,2170,7533,2,0,0,3,8,2170,0,1991,0,98059,2170,8728,0
7390400026,2014,11,315000,4,1.75,1850,8580,1,0,0,3,7,1140,710,1960,0,98178,2210,9240,0
2425059144,2015,2,607500,4,2.5,2110,13939,1,0,0,3,8,1270,840,1978,0,98008,2140,8882,1
7821200375,2015,1,432000,2,1,960,3235,1,0,0,4,7,960,0,1916,0,98103,1290,2069,0
1370800700,2015,2,1695000,3,4,3910,5350,2,0,2,5,10,2610,1300,1933,0,98199,2890,5350,1
8857640710,2014,8,479000,4,2.5,2590,6139,2,0,0,3,8,2590,0,2001,0,98038,2410,6139,0
9558020240,2015,3,475000,5,2.75,3080,6600,2,0,0,3,9,3080,0,2002,0,98058,3080,6600,0
3834000400,2014,11,415000,3,1,1630,8146,1,0,0,3,7,1630,0,1952,0,98125,1480,8146,0
461002050,2014,8,450000,2,1,910,5000,1,0,0,4,6,910,0,1914,0,98117,1480,5000,0
724069065,2014,7,1140000,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,0,98075,3150,15542,1
4307351180,2014,9,430000,5,3,3880,8432,2,0,0,3,7,3880,0,2004,0,98056,2620,5623,0
984100340,2014,9,296000,3,1.75,1360,10742,1,0,0,5,7,960,400,1971,0,98058,1830,9000,0
8159620260,2014,7,303000,4,2.25,2560,8927,1,0,0,3,7,1790,770,1976,0,98001,1920,9669,0
7559600200,2014,10,641000,4,2.5,2600,6015,2,0,0,3,8,2600,0,2004,0,98075,2910,5305,1
1995200320,2015,2,280000,3,2.25,1220,5739,1,0,0,3,7,790,430,1984,0,98115,1870,5739,0
4223000140,2014,8,260750,3,2,1560,9635,1,0,0,3,7,1260,300,1966,0,98003,1570,8276,0
7215730200,2014,11,601000,4,2.5,2080,5191,2,0,0,3,8,2080,0,2001,0,98075,2170,5518,1
1900600105,2014,8,255000,3,1.5,1490,6604,1,0,0,4,6,1490,0,1918,0,98166,1330,6604,0
8644300200,2014,6,555000,4,2.75,2020,10720,1,0,0,4,8,1420,600,1976,0,98052,2190,10164,1
3262301610,2014,11,865000,3,1.5,1530,10827,1,0,0,4,8,1530,0,1955,0,98039,2050,10827,1
524059250,2014,9,1388000,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,1964,0,98004,3770,19530,1
8594400350,2014,5,315000,3,2.25,1400,31626,1,0,0,2,7,1140,260,1987,0,98092,1680,35093,0
4031000260,2014,6,200000,2,1,1730,9610,1,0,0,3,7,1380,350,1962,0,98001,1310,9812,0
1454100260,2014,11,357000,3,1,1370,6450,1,0,0,3,7,1370,0,1948,0,98125,1550,6898,0
1934800138,2014,12,390000,2,1.5,1050,934,2,0,0,3,8,960,90,2007,0,98122,1470,1885,0
9508500075,2014,7,462000,5,1.75,2840,10220,1,0,0,4,7,2210,630,1954,0,98177,2000,9750,0
2946003415,2014,5,174500,2,1,1010,5200,1,0,0,3,7,1010,0,1955,0,98198,1580,7500,0
1926049326,2015,2,305000,2,1,1210,7140,1.5,0,0,3,6,1210,0,1921,0,98133,1150,7376,0
7655900187,2015,2,449000,5,1.75,1720,14040,1,0,0,4,8,1150,570,1956,0,98133,1750,7800,0
7452500565,2014,8,260000,3,2,2710,5000,2,0,0,3,6,2710,0,1951,0,98126,850,5000,0
2871000400,2014,5,751000,4,2.5,3110,6142,2,0,0,3,9,3110,0,2004,0,98052,3200,6826,1
6150200060,2015,4,370037,2,1,1250,9270,1,0,0,4,7,1250,0,1948,0,98133,1130,6800,0
3668000830,2014,8,229950,3,1.75,1900,8910,2,0,0,4,7,1900,0,1988,0,98092,1610,8586,0
2473460060,2015,4,349000,3,1.75,1740,7682,1,0,0,3,8,1330,410,1978,0,98058,2010,8820,0
9558021000,2015,1,348000,4,2.5,2070,3808,2,0,0,3,8,2070,0,2003,0,98058,1900,2992,0
1250201610,2015,4,1220000,3,3.25,3030,5600,2,0,2,3,9,2220,810,1905,2005,98144,2040,6600,1
1321720160,2015,1,510000,4,3,3610,18948,2,0,0,3,10,3610,0,1993,0,98023,3568,18948,1
5029450200,2015,3,265000,3,1.5,1520,6805,1,0,0,4,7,1040,480,1981,0,98023,1440,7041,0
723000226,2014,10,1250000,3,2.75,2780,4815,3,0,2,3,10,2780,0,1974,0,98105,2820,5000,1
225079036,2015,1,937500,4,4,5545,871200,2,0,0,3,11,3605,1940,2003,0,98014,3420,871200,1
5255700160,2014,8,485000,3,1.75,2590,8384,1,0,0,4,8,1590,1000,1971,0,98011,2590,8800,0
5683500030,2015,3,489000,4,1,1150,5217,1.5,0,0,3,7,1150,0,1951,0,98115,1220,5217,0
312000295,2015,1,400000,2,1,920,5120,1,0,0,5,7,920,0,1952,0,98136,1190,5120,0
9510970520,2014,6,638000,3,2.5,2110,3600,2,0,0,3,9,2110,0,2005,0,98052,2540,4384,1
193600200,2014,6,440000,3,1.75,1170,8740,1,0,0,4,7,1170,0,1968,0,98052,1870,8448,0
2568300045,2014,6,305000,6,2,1900,8240,1,0,0,2,7,1200,700,1964,0,98125,1900,8240,0
2568300045,2015,3,649950,6,2,1900,8240,1,0,0,2,7,1200,700,1964,0,98125,1900,8240,1
8691410310,2015,2,680000,4,2.5,3290,6012,2,0,0,3,9,3290,0,2005,0,98075,3210,6005,1
1656600310,2014,7,629000,4,2.5,2660,22050,2,0,0,3,9,2660,0,1996,0,98059,3060,21111,1
3904940160,2014,9,555000,3,2.5,2160,7584,2,0,0,3,8,2160,0,1988,0,98029,2160,7372,1
1774200060,2014,6,669000,4,2.75,2700,35362,2,0,0,5,8,2700,0,1976,0,98077,2810,35915,1
4137070030,2014,8,272000,3,2.5,1980,6608,2,0,0,3,8,1980,0,1994,0,98092,2150,7495,0
2144800117,2014,6,270000,4,2.25,2600,9900,1,0,0,3,7,1600,1000,1965,0,98178,1770,11250,0
3392100140,2015,1,215000,3,1,1280,9775,1,0,0,3,6,1280,0,1964,0,98003,1230,8750,0
2581900060,2015,4,690000,3,1.5,1710,17707,1,0,0,4,7,1180,530,1947,0,98040,2590,9508,1
4058801230,2015,3,256000,4,1.75,1270,6825,1,0,2,3,7,1270,0,1950,0,98178,1800,6930,0
2787320140,2015,3,255000,3,2.25,1890,7314,1,0,0,3,7,1100,790,1981,0,98031,1520,7676,0
263000324,2014,5,550000,7,4,3440,8100,2,0,0,3,7,3440,0,1970,0,98103,1420,1560,1
254000695,2015,5,410000,3,1,1190,5280,1,0,0,4,7,1190,0,1957,0,98146,1280,5280,0
3013300830,2014,11,410000,2,1,1030,4366,1,0,0,3,7,1030,0,1912,0,98136,1890,4499,0
2475201070,2014,7,259000,3,1.75,1240,4000,1,0,0,3,7,1240,0,1986,0,98055,1570,4586,0
798000421,2015,3,292000,3,1,1730,21183,1,0,0,3,7,1030,700,1955,0,98168,1610,13000,0
4104500181,2014,8,1648000,4,3.5,4610,12500,2,0,2,3,11,4610,0,2003,0,98033,2340,11538,1
8701600030,2014,11,518000,5,1,1590,5000,1.5,0,0,3,7,1190,400,1929,0,98116,1590,5000,1
8944360390,2015,3,485000,3,2.5,1760,3097,2,0,0,3,8,1760,0,1992,0,98029,1760,3285,0
7968460270,2015,3,259500,3,2,1330,35060,1,0,0,3,7,1330,0,1989,0,98092,1660,35100,0
9406570350,2015,4,354000,4,2.5,2340,5420,2,0,0,3,8,2340,0,2003,0,98038,2420,6252,0
686900030,2015,3,999950,3,2.25,3740,22464,2,0,0,5,8,2330,1410,1966,0,98004,2680,19564,1
6071300030,2014,6,464500,3,1.75,1150,10466,1,0,0,5,7,1150,0,1959,0,98006,1350,10384,0
5416500520,2014,8,300000,3,2.5,1750,4200,2,0,0,3,7,1750,0,2005,0,98038,1890,4048,0
1102000270,2014,7,1080000,3,2.75,3890,7216,2,0,1,3,8,3260,630,1967,2010,98118,2490,9920,1
5422430320,2014,7,309950,4,2.5,1770,6666,2,0,0,3,7,1770,0,1989,0,98023,1780,6666,0
3157600340,2014,9,315000,3,1,1160,3700,1.5,0,0,3,7,1160,0,1909,0,98106,1340,3750,0
2061100435,2014,7,499950,3,1,1440,5580,1.5,0,0,3,7,1440,0,1908,0,98115,2010,5580,0
7011201550,2014,7,780000,4,2,2600,4800,1,0,2,3,8,1400,1200,1953,0,98119,2050,3505,1
2581300055,2014,11,885000,3,3.25,2640,16090,1,0,2,4,8,1960,680,1976,0,98040,3690,15000,1
1344300045,2014,5,500000,2,1,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,98112,1770,4200,1
7575620640,2014,12,329000,3,2,1840,6755,1,0,2,3,8,1840,0,1989,0,98003,1790,6459,0
8645500270,2014,10,246000,4,1.75,1720,7455,1,0,0,4,7,1020,700,1963,0,98058,1720,7700,0
1246700136,2014,12,405000,3,1.5,1280,9600,1,0,0,4,7,1280,0,1960,0,98033,1510,10005,0
3211100240,2014,5,349000,4,1.75,1700,7800,1,0,0,5,7,1120,580,1981,0,98059,1560,7800,0
8078100140,2015,3,374950,4,2.5,1980,12062,2,0,0,3,8,1980,0,1992,0,98031,2300,7902,0
6675500105,2014,7,306000,3,2,1160,7217,1,0,0,3,7,1160,0,1969,0,98034,1870,9104,0
4040700310,2014,8,416000,4,1.75,1980,7840,1,0,0,4,7,990,990,1961,0,98008,1520,8400,0
6388910160,2014,6,560000,3,2.5,1960,12476,2,0,0,4,8,1960,0,1989,0,98056,2450,12177,1
4023500990,2014,6,260000,3,1.5,1270,20700,1,0,0,2,7,1150,120,1948,0,98155,1990,15000,0
2921049121,2014,5,306500,3,2.25,2060,38377,1,0,0,4,8,1560,500,1978,0,98003,2080,60513,0
7229210060,2014,12,299950,3,1.75,1980,11274,1,0,0,4,7,1480,500,1968,0,98058,1520,8010,0
4137040060,2015,4,265500,3,2.5,1450,8977,1,0,0,3,8,1450,0,1990,0,98092,2410,8850,0
7982600030,2014,8,219000,3,1.5,1200,12000,1,0,0,3,7,1200,0,1986,0,98001,1200,9405,0
1775930140,2015,5,365000,3,1.75,1830,17349,1,0,0,3,8,1230,600,1977,0,98072,1840,11694,0
3222079083,2014,5,499000,3,2,2090,42689,1.5,0,0,3,7,2090,0,1959,1998,98010,1890,18276,0
3585210200,2014,6,366000,3,1.75,1510,8301,1,0,0,3,7,1510,0,1967,0,98034,1460,7910,0
2705600069,2015,5,514950,3,2.25,1310,1264,3,0,0,3,8,1310,0,2014,0,98117,1330,2183,1
8691360200,2014,6,875000,4,2.75,3790,10669,2,0,0,3,10,3790,0,1999,0,98075,3750,11634,1
9541600350,2015,1,831000,3,2.25,2240,8800,1,0,0,5,8,2240,0,1957,0,98005,2240,8800,1
8562740400,2014,5,689900,4,3.25,2740,7266,2,0,0,3,9,2060,680,2003,0,98027,3030,6546,1
705700960,2014,7,315000,3,2.5,1660,10763,2,0,0,3,7,1660,0,1994,0,98038,2010,7983,0
3374500520,2015,4,355000,0,0,2460,8049,2,0,0,3,8,2460,0,1990,0,98031,2520,8050,0
2645500013,2014,6,336500,3,1,1480,7284,1,0,0,3,7,970,510,1963,0,98133,2020,7920,0
5318100200,2014,5,1100000,3,2.75,2640,4050,1.5,0,0,5,8,1750,890,1926,0,98112,1920,3600,1
2224700045,2014,8,375000,6,2,1900,8057,1,0,0,4,7,1170,730,1959,0,98133,2090,8626,0
4047200135,2014,8,289275,3,2,2860,24046,1,0,0,3,9,1700,1160,1985,0,98019,1460,13648,0
2009000830,2014,7,455000,4,3.5,3440,6000,2,0,0,4,8,3440,0,2002,0,98198,1660,7800,0
6619910240,2014,6,505000,3,1.75,1640,10695,1,0,2,3,8,1640,0,1975,0,98034,2790,9775,1
5288200070,2014,7,450000,3,1,1450,3350,1.5,0,0,4,7,1450,0,1919,0,98126,1340,4255,0
7852110070,2014,6,567500,3,2.5,2300,7398,2,0,0,3,8,2300,0,2001,0,98065,2580,6983,1
740500070,2014,10,265000,3,1.5,1460,8505,1,0,0,4,7,1460,0,1955,0,98055,1580,8505,0
4046601420,2014,12,340000,3,2,1570,14992,1,0,0,3,8,1570,0,2001,0,98014,1640,15000,0
2130700860,2015,4,375000,3,2,1540,8885,1.5,0,0,5,6,1540,0,1939,0,98019,1730,5000,0
3975400045,2014,12,920000,6,3,3300,4218,2,0,0,3,8,2200,1100,1970,0,98103,1420,4218,1
5451200520,2014,6,850000,4,2.25,2130,11843,2,0,0,4,9,2130,0,1972,0,98040,2380,11643,1
6600400270,2014,12,202000,3,1,1010,9750,1,0,0,5,7,1010,0,1969,0,98042,1230,9750,0
624100990,2014,9,725000,4,3,2420,12000,1,0,0,3,9,2420,0,1984,0,98077,3100,13020,1
2424059139,2015,2,900000,3,3.25,3870,33980,2,0,0,3,10,3150,720,1991,0,98006,3590,10750,1
2883200875,2015,2,680200,2,1.5,1960,6000,1,0,0,3,8,1210,750,1951,0,98103,2060,6000,1
